Genres,Release_year,User_id,Original_Hours,year1,year2,year3,year4
Strategy,2015,76561198006084032,3550,2678,872,0,0
Strategy,2015,rinco69,4334,2678,1656,0,0
Strategy,2015,76561197972452208,3467,2678,789,0,0
Strategy,2015,76561197994136663,3657,2678,979,0,0
Strategy,2015,76561198013858002,3220,2678,542,0,0
Strategy,2015,76561198036460233,3440,2678,762,0,0
Strategy,2015,76561198044588815,3057,2678,379,0,0
Strategy,2015,76561198054680543,3642,2678,964,0,0
Strategy,2015,76561198057083118,2961,2678,283,0,0
Strategy,2015,76561198061230129,2774,2678,96,0,0
Strategy,2015,76561198069839491,3726,2678,1048,0,0
Strategy,2015,76561198079254609,2693,2678,15,0,0
Strategy,2015,76561198079518488,3082,2678,404,0,0
Strategy,2015,Ahahahahahahahahahahahahahahaha,3320,2678,642,0,0
Strategy,2015,idonothack,5558,2678,2678,202,0
Strategy,2015,jwatt1991,2987,2678,309,0,0
Strategy,2015,tobscene,4545,2678,1867,0,0
