App_name,Release_year,Recommend,Malo,Neutral,Positivo
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,1,0,0
Super Crate Box,2010,0,0,0,1
Super Crate Box,2010,1,1,0,0
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,0,0,1
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,1,0,0
Super Crate Box,2010,1,0,0,1
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,1,0,0
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,0,0,1
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,0,0,1
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,0,0,1
Super Crate Box,2010,1,0,0,1
Super Crate Box,2010,1,0,0,1
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,0,1,0,0
Super Crate Box,2010,1,0,0,1
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,0,0,1
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,0,0,1
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,0,0,1
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,0,1,0
Super Crate Box,2010,1,0,0,1
Super Crate Box,2010,1,0,1,0
Dishonored - Void Walker Arsenal,2013,1,0,1,0
Dishonored - Void Walker Arsenal,2013,1,0,0,1
Borderlands 2: Mr. Torgue’s Campaign of Carnage,2012,1,0,1,0
Borderlands 2: Sir Hammerlock’s Big Game Hunt,2013,0,0,0,1
LEGO® Batman 2 DC Super Heroes™,2012,1,0,0,1
LEGO® Batman 2 DC Super Heroes™,2012,1,0,0,1
LEGO® Batman 2 DC Super Heroes™,2012,1,0,1,0
LEGO® Batman 2 DC Super Heroes™,2012,1,0,1,0
LEGO® Batman 2 DC Super Heroes™,2012,1,0,1,0
LEGO® Batman 2 DC Super Heroes™,2012,0,0,1,0
Sonic Adventure 2,2012,1,0,1,0
Sonic Adventure 2,2012,1,0,1,0
Sonic Adventure 2,2012,1,0,1,0
Sonic Adventure 2,2012,1,0,1,0
Sonic Adventure 2,2012,1,0,1,0
Sonic Adventure 2,2012,1,0,1,0
Sonic Adventure 2,2012,1,1,0,0
Dwarfs - F2P,2012,1,0,1,0
Dwarfs - F2P,2012,0,0,1,0
Dwarfs - F2P,2012,1,0,1,0
Dwarfs - F2P,2012,1,0,1,0
Dwarfs - F2P,2012,1,0,1,0
Dwarfs - F2P,2012,1,0,1,0
Dwarfs - F2P,2012,1,0,1,0
Dwarfs - F2P,2012,1,0,0,1
Dwarfs - F2P,2012,1,0,1,0
Dwarfs - F2P,2012,1,0,1,0
Dwarfs - F2P,2012,1,0,1,0
Dwarfs - F2P,2012,1,1,0,0
Dwarfs - F2P,2012,1,0,1,0
Dwarfs - F2P,2012,1,0,1,0
Dwarfs - F2P,2012,1,0,1,0
Dwarfs - F2P,2012,1,0,1,0
Dwarfs - F2P,2012,1,0,1,0
Dwarfs - F2P,2012,1,0,1,0
Dwarfs - F2P,2012,1,0,1,0
Dwarfs - F2P,2012,1,0,1,0
Dwarfs - F2P,2012,1,0,0,1
South Park™: The Stick of Truth™,2014,1,0,0,1
South Park™: The Stick of Truth™,2014,1,0,0,1
South Park™: The Stick of Truth™,2014,1,0,0,1
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,0,1
South Park™: The Stick of Truth™,2014,0,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,0,1
South Park™: The Stick of Truth™,2014,1,1,0,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,0,1
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,1,0,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,0,1
South Park™: The Stick of Truth™,2014,1,0,0,1
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,0,1
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,0,1
South Park™: The Stick of Truth™,2014,1,1,0,0
South Park™: The Stick of Truth™,2014,1,0,0,1
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,0,1
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,0,1
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,0,1
South Park™: The Stick of Truth™,2014,1,0,0,1
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,0,1
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,0,0,1,0
South Park™: The Stick of Truth™,2014,1,0,0,1
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,0,1
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
South Park™: The Stick of Truth™,2014,1,0,1,0
Magic 2014 — Duels of the Planeswalkers,2013,1,0,1,0
Magic 2014 — Duels of the Planeswalkers,2013,1,0,0,1
Magic 2014 — Duels of the Planeswalkers,2013,1,0,0,1
Magic 2014 — Duels of the Planeswalkers,2013,1,0,1,0
Magic 2014 — Duels of the Planeswalkers,2013,1,0,0,1
Magic 2014 — Duels of the Planeswalkers,2013,1,0,1,0
Magic 2014 — Duels of the Planeswalkers,2013,1,0,1,0
Magic 2014 — Duels of the Planeswalkers,2013,1,1,0,0
Aerofly FS 1 Flight Simulator,2012,1,0,0,1
I Am Alive,2012,0,0,1,0
Deponia,2012,1,0,1,0
Deponia,2012,1,0,0,1
Gear Up,2015,0,0,0,1
Gear Up,2015,1,0,0,1
Gear Up,2015,0,0,1,0
Gear Up,2015,1,0,1,0
Gear Up,2015,1,0,1,0
Gear Up,2015,1,0,1,0
Gear Up,2015,1,0,1,0
Gear Up,2015,1,0,0,1
Gear Up,2015,0,0,1,0
Gear Up,2015,1,0,1,0
Gear Up,2015,0,0,1,0
Gear Up,2015,1,0,1,0
Gear Up,2015,0,0,1,0
Gear Up,2015,1,0,1,0
Gear Up,2015,1,0,1,0
Gear Up,2015,1,0,1,0
Gear Up,2015,1,0,1,0
Gear Up,2015,0,0,1,0
Gear Up,2015,1,0,1,0
Gear Up,2015,0,0,0,1
Gear Up,2015,0,1,0,0
Gear Up,2015,0,0,0,1
Gear Up,2015,1,1,0,0
Gear Up,2015,1,0,0,1
Gear Up,2015,0,1,0,0
Gear Up,2015,0,1,0,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,0,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,0,1
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,0,1
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,0,1
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,1,0,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,0,1
Alien: Isolation,2014,1,1,0,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,0,1
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,0,1
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
Alien: Isolation,2014,1,0,1,0
LEGO The Lord of the Rings,2012,1,0,1,0
LEGO The Lord of the Rings,2012,1,0,1,0
LEGO The Lord of the Rings,2012,1,0,1,0
Mark of the Ninja,2012,1,0,0,1
Mark of the Ninja,2012,1,0,1,0
Mark of the Ninja,2012,1,0,1,0
Mark of the Ninja,2012,1,0,1,0
Mark of the Ninja,2012,1,0,0,1
Mark of the Ninja,2012,1,0,1,0
Mark of the Ninja,2012,1,0,0,1
Mark of the Ninja,2012,1,0,1,0
Mark of the Ninja,2012,1,0,1,0
Mark of the Ninja,2012,1,0,0,1
Mark of the Ninja,2012,1,0,1,0
Mark of the Ninja,2012,1,0,1,0
Mark of the Ninja,2012,1,0,1,0
Mark of the Ninja,2012,1,0,1,0
Mark of the Ninja,2012,1,0,1,0
Mark of the Ninja,2012,1,0,0,1
Mark of the Ninja,2012,1,0,1,0
Mark of the Ninja,2012,1,0,0,1
Mark of the Ninja,2012,1,0,1,0
Mark of the Ninja,2012,1,1,0,0
Mark of the Ninja,2012,1,0,1,0
Mark of the Ninja,2012,1,0,0,1
Mark of the Ninja,2012,1,0,1,0
Cherry Tree High Comedy Club,2012,1,0,1,0
Call of Duty: Black Ops - Mac Edition,2012,1,0,1,0
Call of Duty: Black Ops - Mac Edition,2012,1,0,1,0
Call of Duty: Black Ops - Mac Edition,2012,1,0,1,0
Thirty Flights of Loving,2012,0,0,1,0
Thirty Flights of Loving,2012,1,0,0,1
Thirty Flights of Loving,2012,1,0,1,0
Thirty Flights of Loving,2012,1,0,1,0
Thirty Flights of Loving,2012,0,0,1,0
Guacamelee! Gold Edition,2013,1,0,0,1
Guacamelee! Gold Edition,2013,1,0,1,0
Guacamelee! Gold Edition,2013,1,0,1,0
Guacamelee! Gold Edition,2013,1,0,0,1
Guacamelee! Gold Edition,2013,1,0,1,0
Guacamelee! Gold Edition,2013,1,0,0,1
Guacamelee! Gold Edition,2013,1,0,1,0
Guacamelee! Gold Edition,2013,0,0,1,0
Guacamelee! Gold Edition,2013,1,0,1,0
Guacamelee! Gold Edition,2013,1,0,1,0
Guacamelee! Gold Edition,2013,1,0,0,1
The Basement Collection,2012,1,0,1,0
Half Minute Hero: Super Mega Neo Climax Ultimate Boy,2012,1,0,0,1
Half Minute Hero: Super Mega Neo Climax Ultimate Boy,2012,1,0,1,0
Half Minute Hero: Super Mega Neo Climax Ultimate Boy,2012,1,0,1,0
Half Minute Hero: Super Mega Neo Climax Ultimate Boy,2012,0,1,0,0
Half Minute Hero: Super Mega Neo Climax Ultimate Boy,2012,1,0,0,1
Half Minute Hero: Super Mega Neo Climax Ultimate Boy,2012,1,0,1,0
Painkiller Hell & Damnation,2012,1,0,1,0
Painkiller Hell & Damnation,2012,1,0,1,0
Painkiller Hell & Damnation,2012,1,0,1,0
BioShock Infinite: Clash in the Clouds,2013,1,0,1,0
BioShock Infinite: Burial at Sea - Episode One,2013,1,0,1,0
BioShock Infinite - Season Pass,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,0,1,0,0
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,1,1,0,0
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,0,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,0,0,1,0
Total War™: ROME II - Emperor Edition,2013,0,0,0,1
Total War™: ROME II - Emperor Edition,2013,0,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,0,0,0,1
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,0,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,0,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,0,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,0,1,0,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,0,1,0,0
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,0,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,0,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,0,1,0,0
Total War™: ROME II - Emperor Edition,2013,0,0,0,1
Total War™: ROME II - Emperor Edition,2013,0,0,1,0
Total War™: ROME II - Emperor Edition,2013,0,1,0,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,0,1
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,1,0,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,0,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,1,0,1,0
Total War™: ROME II - Emperor Edition,2013,0,1,0,0
Intrusion 2,2012,1,0,1,0
Intrusion 2,2012,0,1,0,0
Intrusion 2,2012,0,0,1,0
WAKFU,2014,1,0,0,1
WAKFU,2014,1,0,1,0
WAKFU,2014,1,0,1,0
WAKFU,2014,1,0,0,1
WAKFU,2014,1,0,1,0
WAKFU,2014,0,0,1,0
WAKFU,2014,1,0,0,1
Ragnarok Online,2003,1,0,1,0
Ragnarok Online,2003,1,0,1,0
Ragnarok Online,2003,1,0,1,0
Sleeping Dogs: Nightmare in North Point,2012,1,0,1,0
Secret World Legends,2017,1,0,1,0
Secret World Legends,2017,1,0,0,1
Secret World Legends,2017,1,0,1,0
Secret World Legends,2017,1,0,0,1
Secret World Legends,2017,1,0,1,0
Secret World Legends,2017,0,0,1,0
Secret World Legends,2017,1,0,0,1
Secret World Legends,2017,1,0,0,1
Primal Carnage,2012,1,0,0,1
Primal Carnage,2012,0,0,1,0
Primal Carnage,2012,1,0,1,0
Primal Carnage,2012,1,0,1,0
Primal Carnage,2012,1,0,0,1
Primal Carnage,2012,1,0,0,1
Primal Carnage,2012,1,0,1,0
Primal Carnage,2012,1,0,0,1
Primal Carnage,2012,1,0,1,0
Primal Carnage,2012,1,0,1,0
Primal Carnage,2012,1,0,0,1
Primal Carnage,2012,1,0,0,1
Primal Carnage,2012,1,0,1,0
Primal Carnage,2012,1,0,1,0
Primal Carnage,2012,1,0,1,0
Primal Carnage,2012,1,1,0,0
Primal Carnage,2012,1,0,0,1
Primal Carnage,2012,1,1,0,0
Primal Carnage,2012,0,1,0,0
Primal Carnage,2012,1,0,0,1
Primal Carnage,2012,1,0,1,0
Primal Carnage,2012,1,0,1,0
Primal Carnage,2012,1,0,1,0
Primal Carnage,2012,1,0,1,0
Rocketbirds: Hardboiled Chicken,2012,0,0,0,1
Rocketbirds: Hardboiled Chicken,2012,0,1,0,0
Rocketbirds: Hardboiled Chicken,2012,1,0,1,0
The Incredible Adventures of Van Helsing,2013,1,0,1,0
The Incredible Adventures of Van Helsing,2013,1,0,1,0
The Incredible Adventures of Van Helsing,2013,1,0,1,0
The Incredible Adventures of Van Helsing,2013,1,0,1,0
Home,2012,0,1,0,0
Home,2012,1,0,1,0
Home,2012,1,0,1,0
Home,2012,1,0,1,0
Fieldrunners 2,2013,1,0,0,1
Dungeon-Party,2013,1,0,1,0
Tiny Troopers,2012,1,0,1,0
Tiny Troopers,2012,0,1,0,0
Tiny Troopers,2012,1,0,1,0
Tiny Troopers,2012,1,0,0,1
MapleStory,2012,0,0,1,0
MapleStory,2012,0,0,1,0
MapleStory,2012,1,1,0,0
MapleStory,2012,1,0,0,1
MapleStory,2012,1,0,1,0
MapleStory,2012,1,1,0,0
MapleStory,2012,1,0,1,0
MapleStory,2012,1,0,0,1
MapleStory,2012,1,0,0,1
MapleStory,2012,0,1,0,0
MapleStory,2012,0,1,0,0
MapleStory,2012,1,1,0,0
MapleStory,2012,1,0,1,0
MapleStory,2012,1,0,0,1
MapleStory,2012,1,0,1,0
MapleStory,2012,1,0,1,0
MapleStory,2012,0,0,1,0
MapleStory,2012,1,0,1,0
MapleStory,2012,1,0,1,0
MapleStory,2012,1,0,0,1
MapleStory,2012,0,0,0,1
MapleStory,2012,1,0,1,0
MapleStory,2012,1,0,1,0
MapleStory,2012,1,0,0,1
MapleStory,2012,0,1,0,0
MapleStory,2012,1,0,1,0
MapleStory,2012,1,0,0,1
MapleStory,2012,1,1,0,0
MapleStory,2012,1,1,0,0
MapleStory,2012,1,0,0,1
MapleStory,2012,0,1,0,0
MapleStory,2012,1,0,0,1
MapleStory,2012,1,0,0,1
MapleStory,2012,1,0,1,0
Don Bradman Cricket 14,2014,0,0,1,0
Don Bradman Cricket 14,2014,1,0,1,0
Don Bradman Cricket 14,2014,1,0,0,1
Don Bradman Cricket 14,2014,1,0,0,1
Don Bradman Cricket 14,2014,1,0,0,1
Blood Bowl: Chaos Edition,2012,1,0,1,0
Blood Bowl: Chaos Edition,2012,1,0,1,0
Of Orcs And Men,2012,1,0,1,0
Dementium II HD,2013,1,0,1,0
Dementium II HD,2013,1,0,1,0
Rise of the Triad,2013,1,0,0,1
Rise of the Triad,2013,1,0,1,0
Rise of the Triad,2013,0,0,0,1
Rise of the Triad,2013,1,0,1,0
Rise of the Triad,2013,1,1,0,0
Rise of the Triad,2013,1,0,1,0
Rise of the Triad,2013,1,0,0,1
Worms Armageddon,1999,1,0,0,1
Worms Armageddon,1999,1,0,1,0
Worms Armageddon,1999,1,1,0,0
Worms Armageddon,1999,1,0,1,0
Anna - Extended Edition,2013,1,0,1,0
Anna - Extended Edition,2013,1,0,1,0
Alien Rage - Unlimited,2013,0,0,0,1
Alien Rage - Unlimited,2013,1,0,0,1
Democracy 2,2007,0,0,1,0
Democracy 2,2007,0,1,0,0
BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,2013,1,0,0,1
BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,2013,1,0,0,1
BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,2013,0,0,1,0
BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,2013,1,0,1,0
BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,2013,1,0,1,0
BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,2013,1,0,0,1
BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,2013,1,0,1,0
BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,2013,1,0,1,0
BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,2013,1,0,1,0
BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,2013,1,0,1,0
BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,2013,1,0,0,1
BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,2013,1,0,1,0
BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,2013,1,0,1,0
BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,2013,1,0,1,0
BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,2013,1,1,0,0
Unity of Command: Stalingrad Campaign,2012,1,0,1,0
Dungeonland,2013,1,0,0,1
Dungeonland,2013,0,1,0,0
Dungeonland,2013,1,0,0,1
Dungeonland,2013,1,0,1,0
Dungeonland,2013,1,0,0,1
Dungeonland,2013,1,1,0,0
Dungeonland,2013,1,0,1,0
Dungeonland,2013,1,0,1,0
Dungeonland,2013,1,0,1,0
Dungeonland,2013,1,0,0,1
Dungeonland,2013,1,0,0,1
PlanetSide 2,2012,1,1,0,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,0,1
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,1,0,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,0,1
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,0,1
PlanetSide 2,2012,1,0,0,1
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,0,1
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,0,1
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,0,0,1,0
PlanetSide 2,2012,1,0,0,1
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,0,0,1,0
PlanetSide 2,2012,0,0,1,0
PlanetSide 2,2012,1,1,0,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,0,1
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,0,1
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,0,1
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,0,1
PlanetSide 2,2012,1,1,0,0
PlanetSide 2,2012,1,0,0,1
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,0,1
PlanetSide 2,2012,0,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,0,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,0,1
PlanetSide 2,2012,0,0,1,0
PlanetSide 2,2012,0,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,0,1
PlanetSide 2,2012,1,1,0,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,0,1
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
PlanetSide 2,2012,1,0,1,0
